,ID,Household income,Education,Household size,Rainfall,Ave temp,Travel time,Amount spent,Willingness to pay,Kitchen Sink,ToiletWC,Garden,Car,Volume,Shortest distance,Height diff,LULC,Gender_female,Gender_male,Method_borehole,Method_carried,Method_delivered,Method_well,Availability_not_often,Availability_often,Quality_fair,Quality_good,Quality_poor,Quality_very good,Predicted volume
135,136,95000,1,6,107,74,32,330,380,0,0,0,0,540,30.59,1,7,1,0,0,0,1,0,1,0,0,1,0,0,522.8737557526096
136,137,95000,1,4,107,74,22,450,500,0,0,0,0,480,67.08,2,7,1,0,0,1,0,0,1,0,1,0,0,0,511.7306245273925
137,138,95000,1,5,107,74,32,230,280,0,0,0,0,450,69.35,2,7,1,0,0,0,1,0,0,1,0,1,0,0,421.8310992878749
138,139,95000,1,3,107,74,5,600,450,0,0,0,0,480,49.48,1,7,1,0,0,0,1,0,1,0,0,1,0,0,524.7118897583885
139,140,95000,1,3,107,74,5,480,300,0,0,0,0,480,45.88,0,7,1,0,0,0,1,0,0,1,1,0,0,0,495.2647438668412
140,141,95000,1,4,107,74,25,360,410,0,0,0,0,400,93.91,3,7,1,0,0,1,0,0,0,1,1,0,0,0,432.19949419851736
141,142,75000,1,6,107,74,25,280,330,0,0,0,0,600,10.77,0,7,1,0,0,0,1,0,0,1,0,1,0,0,518.5664083547756
142,143,95000,1,6,107,74,35,285,330,0,0,0,0,480,60.44,2,7,1,0,0,0,1,0,0,1,0,1,0,0,505.00500615417405
143,144,60000,1,3,107,74,5,720,380,0,0,0,0,570,35.44,1,7,1,0,0,1,0,0,1,0,0,1,0,0,547.68801741246
144,145,75000,1,4,107,74,22,450,500,0,0,0,0,480,59.51,0,7,1,0,0,1,0,0,1,0,0,1,0,0,498.4335156551854
145,146,40000,1,4,107,74,25,180,230,0,0,0,0,400,99.76,1,7,1,0,0,0,1,0,1,0,0,1,0,0,277.14314865444345
146,147,65000,1,5,107,74,35,285,330,0,0,0,0,400,89.47,2,7,1,0,0,0,1,0,0,1,0,1,0,0,340.13023617810757
