,ID,Household income,Education,Household size,Rainfall,Ave temp,Travel time,Amount spent,Willingness to pay,Kitchen Sink,ToiletWC,Garden,Car,Volume,Shortest distance,Height diff,LULC,Gender_female,Gender_male,Method_borehole,Method_carried,Method_delivered,Method_well,Availability_not_often,Availability_often,Quality_fair,Quality_good,Quality_poor,Quality_very good,Predicted volume
184,185,70000,1,5,107,74,130,380,430,0,0,0,0,100,342.38,2,7,1,0,0,1,0,0,1,0,0,1,0,0,242.87434381602645
185,186,95000,1,5,107,74,130,165,210,0,0,0,0,100,297.26,6,7,1,0,0,1,0,0,1,0,0,1,0,0,157.64109831038076
186,187,95000,1,6,107,74,130,120,170,0,0,0,1,120,231.68,8,7,1,0,0,0,1,0,0,1,0,1,0,0,191.91759286362466
187,188,65000,1,5,107,74,120,165,210,0,0,0,0,100,237.2,0,7,1,0,0,0,1,0,1,0,0,1,0,0,145.4184330321623
188,189,45000,1,3,107,74,20,280,330,0,0,0,0,300,186.42,6,7,1,0,0,0,1,0,1,0,0,1,0,0,286.72942783481284
189,190,40000,1,4,107,74,20,360,410,0,0,0,0,400,72.57,3,7,1,0,0,0,1,0,1,0,1,0,0,0,382.3129195878844
190,191,55000,1,3,107,74,13,450,500,0,0,0,0,360,112.72,3,7,1,0,0,1,0,0,1,0,1,0,0,0,419.82719577779096
191,192,55000,1,3,107,74,13,450,500,0,0,0,0,360,159.14,6,7,1,0,0,0,1,0,0,1,1,0,0,0,412.9889213458508
192,193,85000,1,6,107,74,50,165,210,0,0,0,0,300,196.45,4,7,1,0,0,0,1,0,0,1,1,0,0,0,307.0925792349028
193,194,90000,1,5,107,74,40,210,260,0,0,0,0,300,222.3,9,7,1,0,0,0,1,0,0,1,1,0,0,0,320.2843646310096
194,195,60000,1,3,107,74,13,280,330,0,0,0,0,390,128.72,1,7,1,0,0,1,0,0,0,1,0,1,0,0,341.5669663096935
195,196,100000,1,4,107,74,35,285,330,0,0,0,0,320,306.37,15,7,1,0,0,1,0,0,1,0,0,1,0,0,349.760707330749
196,197,100000,1,6,107,74,40,210,260,0,0,0,0,360,196.6,3,7,1,0,0,1,0,0,0,1,0,1,0,0,380.9685029154336
197,198,40000,1,4,107,74,30,330,380,0,0,0,0,360,211.02,2,7,1,0,0,0,1,0,0,1,0,1,0,0,332.52179629513216
198,199,50000,1,3,107,74,13,480,300,0,0,0,0,390,192.63,4,7,1,0,0,0,1,0,1,0,1,0,0,0,360.5510139615405
199,200,75000,1,4,107,74,30,330,380,0,0,0,0,360,230.85,2,7,1,0,0,0,1,0,0,1,0,1,0,0,386.77548237959166
200,201,95000,1,6,284,76,40,285,330,0,0,0,0,480,101.84,0,7,1,0,0,0,1,0,1,0,0,1,0,0,477.53692132157016
201,202,55000,1,3,284,76,13,570,280,0,0,0,0,450,138.64,2,7,1,0,0,0,1,0,0,1,0,1,0,0,405.7633203840244
202,203,65000,1,4,284,76,13,480,300,0,0,0,0,520,105.08,1,7,1,0,0,0,1,0,1,0,0,1,0,0,458.9494823268952
203,204,105000,1,3,284,76,5,720,380,0,0,0,0,570,72.84,0,7,1,0,0,1,0,0,0,1,1,0,0,0,589.9324678600854
204,205,65000,1,5,284,76,20,300,350,0,0,0,0,550,87.14,1,7,0,1,0,1,0,0,0,1,0,1,0,0,434.38642757717923
205,206,60000,1,3,284,76,13,600,450,0,0,0,0,480,113.88,4,7,0,1,0,0,1,0,1,0,1,0,0,0,478.2150774283354
206,207,75000,1,4,284,76,20,450,500,0,0,0,0,480,137.06,2,7,1,0,0,1,0,0,0,1,1,0,0,0,493.3270485438868
207,208,105000,1,4,284,76,20,380,430,0,0,0,0,480,132.09,4,7,0,1,0,1,0,0,0,1,0,1,0,0,494.174330161742
208,209,45000,1,3,284,76,5,765,280,0,0,0,0,600,55.07,3,7,1,0,0,1,0,0,0,1,0,1,0,0,478.71900571292775
209,210,80000,1,4,284,76,5,525,480,0,0,0,0,560,85.29,4,7,1,0,0,0,1,0,1,0,1,0,0,0,564.5632201238052
210,211,80000,1,4,284,76,5,600,450,0,0,0,0,640,27.07,1,7,1,0,0,1,0,0,1,0,0,1,0,0,598.6930219673685
211,212,95000,1,6,284,76,54,165,210,0,0,0,0,300,146.49,2,7,1,0,0,0,1,0,1,0,0,1,0,0,339.5606054296747
212,213,85000,1,6,284,76,54,270,320,0,0,0,0,300,131.61,2,7,1,0,0,0,1,0,0,1,1,0,0,0,374.67592374706004
213,214,40000,1,4,284,76,44,240,290,0,0,0,0,280,152.63,1,7,1,0,0,1,0,0,0,1,0,1,0,0,245.92996047226254
214,215,100000,1,4,284,76,34,310,360,0,0,0,1,400,76.69,1,7,1,0,0,1,0,0,1,0,1,0,0,0,460.8884421372553
215,216,95000,1,6,284,76,45,210,260,0,0,0,0,360,105.72,2,7,1,0,0,1,0,0,1,0,1,0,0,0,382.3166195130681
216,217,95000,1,6,284,76,45,380,430,0,0,0,0,360,90.44,2,7,1,0,0,1,0,0,0,1,1,0,0,0,471.800264738604
217,218,95000,1,6,284,76,44,285,330,0,0,0,0,480,39.66,0,7,1,0,0,1,0,0,0,1,0,1,0,0,463.7220195254028
218,219,95000,1,4,284,76,13,450,500,0,0,0,0,480,79.4,2,7,1,0,0,1,0,0,0,1,1,0,0,0,537.3891950260138
219,220,95000,1,6,284,76,54,165,210,0,0,0,0,300,118.98,1,7,1,0,0,0,1,0,0,1,0,1,0,0,337.598221723516
220,221,95000,1,4,284,76,44,240,290,0,0,0,0,280,144.81,0,7,1,0,0,1,0,0,0,1,1,0,0,0,332.6450541433481
221,222,50000,1,4,284,76,25,360,410,0,0,0,0,400,85.98,3,7,1,0,0,1,0,0,0,1,1,0,0,0,379.0092003912685
222,223,75000,1,4,284,76,13,525,480,0,0,0,0,560,35.47,1,7,1,0,0,1,0,0,1,0,1,0,0,0,549.8562898113319
223,224,80000,1,4,284,76,35,285,330,0,0,0,0,320,105.39,3,7,1,0,0,0,1,0,0,1,0,1,0,0,362.8820994005846
224,225,75000,1,4,284,76,5,570,280,0,0,0,0,600,55.11,0,7,1,0,0,0,1,0,0,1,0,1,0,0,518.6455273240776
225,226,80000,1,4,284,76,34,330,380,0,0,0,0,360,104.04,0,7,1,0,0,0,1,0,0,1,1,0,0,0,403.7829334943054
226,227,80000,1,6,284,76,54,165,210,0,0,0,0,300,150.88,4,7,1,0,0,1,0,0,0,1,1,0,0,0,292.3421259488304
227,228,80000,1,4,284,76,44,300,350,0,0,0,0,320,188.67,5,7,1,0,0,0,1,0,0,1,1,0,0,0,349.4739991034603
228,229,100000,1,3,284,76,24,360,410,0,0,0,0,300,107.45,0,7,1,0,0,0,1,0,1,0,1,0,0,0,432.1253397007047
229,230,55000,1,3,284,76,24,360,410,0,0,0,0,300,156.85,2,7,1,0,0,1,0,0,1,0,1,0,0,0,343.0915028879631
230,231,60000,1,3,284,76,13,480,300,0,0,0,0,390,78.11,1,7,1,0,0,0,1,0,0,1,0,1,0,0,391.81796508359594
231,232,50000,1,4,284,76,34,330,380,0,0,0,0,360,118.6,3,7,1,0,0,0,1,0,0,1,0,1,0,0,353.00906843837066
232,233,45000,1,3,284,76,5,690,500,0,0,0,0,540,42.38,2,7,1,0,0,0,1,0,0,1,0,0,0,1,480.93531624023035
233,234,95000,1,6,284,76,54,320,370,0,0,0,0,300,100.9,4,7,1,0,0,0,1,0,1,0,1,0,0,0,424.3954205940623
234,235,50000,1,3,284,76,13,480,300,0,0,0,0,390,66.73,2,7,0,1,0,1,0,0,1,0,1,0,0,0,359.80204989150707
235,236,65000,1,5,284,76,48,210,260,0,0,0,0,300,172.24,4,7,1,0,0,0,1,0,1,0,0,1,0,0,299.45660494251047
236,237,90000,1,6,284,76,84,165,210,0,0,0,0,300,201.09,7,7,1,0,0,0,1,0,1,0,1,0,0,0,284.921423352347
237,238,90000,1,6,284,76,64,200,250,0,0,0,0,240,234.88,6,7,0,1,0,0,1,0,1,0,0,1,0,0,303.34750721521385
238,239,55000,1,3,284,76,34,330,380,0,0,0,0,270,223.29,7,7,1,0,0,0,1,0,0,1,1,0,0,0,296.12350904141294
239,240,105000,1,3,284,76,38,285,330,0,0,0,0,240,251.73,10,7,0,1,0,0,1,0,1,0,0,1,0,0,330.5619849999045
240,241,55000,1,3,284,76,44,220,270,0,0,0,0,240,304.38,17,7,1,0,0,0,1,0,1,0,1,0,0,0,197.28849713528834
241,242,105000,1,6,284,76,94,285,330,0,0,0,0,180,367.9,14,7,1,0,0,0,1,0,1,0,1,0,0,0,305.05651979736587
242,243,95000,1,6,284,76,94,285,330,0,0,0,0,180,369.86,18,7,1,0,0,0,1,0,1,0,0,1,0,0,285.19631960718357
243,244,100000,1,3,284,76,84,270,320,0,0,0,0,150,438.77,15,7,0,1,0,0,1,0,1,0,0,1,0,0,220.42831287298446
244,245,90000,1,6,284,76,134,165,210,0,0,0,0,120,446.23,0,7,0,1,0,0,1,0,1,0,0,1,0,0,173.83515717989823
245,246,70000,1,5,284,76,113,165,210,0,0,0,0,100,378.76,2,7,1,0,0,0,1,0,0,1,1,0,0,0,137.4822315755617
246,247,100000,1,2,284,76,84,320,370,0,0,0,0,100,462.39,22,7,0,1,0,0,1,0,0,1,0,1,0,0,192.95542539198368
247,248,60000,1,3,284,76,64,120,170,0,0,0,0,120,421.35,19,7,0,1,0,0,1,0,1,0,1,0,0,0,74.44563078263499
248,249,100000,1,4,284,76,134,210,260,0,0,0,1,80,463.04,23,7,1,0,0,0,1,0,0,1,1,0,0,0,147.0415246477424
249,250,45000,1,3,284,76,94,120,170,0,0,0,0,90,473.06,18,7,1,0,0,0,1,0,1,0,0,1,0,0,22.751895531964408
250,251,70000,1,6,284,76,124,410,460,0,0,0,0,60,544.23,22,7,1,0,0,0,1,0,1,0,0,1,0,0,231.50858384142458
251,252,45000,1,3,284,76,134,120,170,0,0,0,0,60,527.8,19,7,0,1,0,0,1,0,0,1,0,1,0,0,-46.38840190768843
252,253,95000,1,6,284,76,124,120,170,0,0,0,0,60,374.88,2,7,0,1,0,0,1,0,1,0,0,1,0,0,153.99996831257096
253,254,65000,1,5,284,76,134,120,170,0,0,0,0,100,365.0,0,7,1,0,0,0,1,0,1,0,1,0,0,0,97.23158960108753
254,255,90000,1,6,284,76,124,120,170,0,0,0,0,60,440.65,3,7,0,1,0,0,1,0,1,0,0,1,0,0,138.61439461333134
255,256,90000,1,6,284,76,124,120,170,0,0,0,0,60,509.4,3,7,0,1,0,0,1,0,0,1,0,1,0,0,126.37317831427518
256,257,90000,1,4,284,76,134,120,170,0,0,0,0,80,578.28,8,7,0,1,0,0,1,0,0,1,0,1,0,0,67.54690622120205
257,258,90000,1,6,284,76,124,120,170,0,0,0,0,60,598.07,3,7,0,1,0,0,1,0,1,0,0,1,0,0,125.40316822331224
258,259,90000,1,5,284,76,124,120,170,0,0,0,0,50,541.94,28,7,1,0,0,0,1,0,0,1,0,1,0,0,62.14148077647678
259,260,90000,1,6,284,76,134,120,170,0,0,0,0,60,537.82,9,7,0,1,0,0,1,0,0,1,0,1,0,0,102.8288688759855
260,261,70000,1,5,284,76,94,90,140,0,0,0,0,150,419.44,13,7,0,1,0,0,1,0,1,0,1,0,0,0,103.93576485923356
261,262,60000,1,5,284,76,134,90,140,0,0,0,0,100,467.74,27,7,1,0,0,0,1,0,0,1,0,1,0,0,9.976163041192933
262,263,65000,1,5,284,76,134,90,140,0,0,0,0,100,465.28,30,7,0,1,0,0,1,0,1,0,0,1,0,0,10.34738381364565
263,264,80000,1,4,284,76,134,90,140,0,0,0,0,80,496.23,28,7,0,1,0,0,1,0,0,1,0,1,0,0,3.858815884456021
264,265,55000,1,3,284,76,134,90,140,0,0,0,0,60,578.36,35,7,0,1,0,0,1,0,0,1,1,0,0,0,-85.40270542207685
265,266,80000,1,4,284,76,134,90,140,0,0,0,0,80,578.02,21,7,0,1,0,0,1,0,1,0,0,0,0,1,-34.50063351237327
266,267,80000,1,6,284,76,134,90,140,0,0,0,0,60,548.89,15,7,1,0,0,0,1,0,1,0,1,0,0,0,69.17523870314761
267,268,80000,1,3,284,76,134,90,140,0,0,0,0,60,569.17,13,7,0,1,0,0,1,0,1,0,0,1,0,0,7.727090627496295
268,269,80000,1,3,284,76,84,120,170,0,0,0,0,120,405.76,11,7,1,0,0,0,1,0,1,0,1,0,0,0,112.60984750263214
269,270,80000,1,4,284,76,94,120,170,0,0,0,0,120,380.87,10,7,1,0,0,0,1,0,1,0,0,1,0,0,130.34207894597822
270,271,65000,1,5,284,76,94,120,170,0,0,0,0,150,351.37,6,7,1,0,0,0,1,0,1,0,1,0,0,0,140.68789187615022
271,272,45000,1,3,284,76,84,165,210,0,0,0,0,150,405.94,8,7,0,1,0,0,1,0,1,0,0,1,0,0,89.58642814216117
272,273,50000,1,4,284,76,84,165,210,0,0,0,0,200,431.0,9,7,0,1,0,0,1,0,0,1,0,1,0,0,120.68382638400112
273,274,40000,1,4,284,76,88,165,210,0,0,0,0,200,414.42,8,7,1,0,0,0,1,0,1,0,0,1,0,0,119.18488058073649
274,275,85000,1,6,284,76,94,165,210,0,0,0,0,180,430.59,8,7,0,1,0,0,1,0,1,0,1,0,0,0,205.00495765005394
275,276,105000,1,6,284,76,94,165,210,0,0,0,1,180,475.84,10,7,1,0,0,0,1,0,0,1,1,0,0,0,259.3342116275736
276,277,75000,1,4,284,76,84,120,170,0,0,0,0,160,509.01,6,7,1,0,0,0,1,0,0,1,1,0,0,0,130.03455962195045
277,278,85000,1,6,284,76,134,120,170,0,0,0,0,120,576.85,4,7,0,1,0,0,1,0,1,0,0,1,0,0,124.88830501983941
278,279,65000,1,5,284,76,134,120,170,0,0,0,0,100,606.85,36,7,1,0,0,0,1,0,0,1,0,1,0,0,6.263269675512106
279,280,70000,1,5,284,76,134,120,170,0,0,0,0,100,597.34,1,7,1,0,0,0,1,0,0,1,0,1,0,0,81.92504373346367
280,281,55000,1,3,284,76,84,120,170,0,0,0,0,120,588.59,37,7,1,0,0,0,1,0,0,1,0,1,0,0,5.399247483670649
281,282,55000,1,4,284,76,88,120,170,0,0,0,0,160,534.18,31,7,1,0,0,0,1,0,1,0,1,0,0,0,50.93813675622516
282,283,55000,1,3,284,76,88,165,210,0,0,0,0,150,353.01,5,7,1,0,0,0,1,0,0,1,1,0,0,0,110.43618035946142
283,284,55000,1,6,284,76,98,165,210,0,0,0,0,180,469.66,21,7,0,1,0,0,1,0,1,0,1,0,0,0,125.36025409544749
284,285,55000,1,4,284,76,98,165,210,0,0,0,0,120,393.91,12,7,0,1,0,0,1,0,0,1,1,0,0,0,86.53588425459375
285,286,55000,1,6,284,76,98,165,210,0,0,0,0,180,317.62,11,7,1,0,0,0,1,0,1,0,1,0,0,0,165.9614513204388
286,287,55000,1,6,284,76,74,210,260,0,0,0,0,360,223.62,10,7,1,0,0,0,1,0,1,0,0,1,0,0,280.21648335926966
287,288,70000,1,5,284,76,64,240,290,0,0,0,0,350,178.75,11,7,0,1,0,0,1,0,0,1,1,0,0,0,291.25487572607364
288,289,100000,1,3,284,76,13,480,300,0,0,0,0,390,242.92,14,7,0,1,0,0,1,0,0,1,1,0,0,0,406.35265103249566
289,290,40000,1,4,284,76,8,570,280,0,0,0,0,600,47.76,2,7,1,0,0,0,1,0,1,0,1,0,0,0,461.36418478860685
290,291,60000,1,3,284,76,13,450,500,0,0,0,0,360,131.19,12,7,1,0,0,0,1,0,1,0,0,1,0,0,426.8931376894737
291,292,75000,1,4,284,76,34,330,380,0,0,0,0,360,145.66,10,7,1,0,0,0,1,0,0,1,0,1,0,0,379.22871302042336
292,293,90000,1,6,284,76,84,165,210,0,0,0,0,300,188.32,20,7,1,0,0,0,1,0,0,1,0,1,0,0,260.42689497189156
293,294,60000,1,3,284,76,8,480,300,0,0,0,0,390,284.86,16,7,1,0,0,0,1,0,1,0,0,1,0,0,359.12978797085754
294,295,105000,1,6,284,76,94,480,300,0,0,0,0,180,458.75,30,7,1,0,0,0,1,0,1,0,0,1,0,0,305.44386421397826
295,296,40000,1,4,284,76,94,480,300,0,0,0,0,120,564.72,38,7,1,0,0,0,1,0,1,0,1,0,0,0,117.62745246873834
296,297,85000,1,6,284,76,98,480,300,0,0,0,0,180,489.34,35,7,1,0,0,0,1,0,0,1,0,0,0,1,199.72465154812096
297,298,45000,1,3,284,76,74,210,260,0,0,0,0,180,409.46,27,7,1,0,0,0,1,0,1,0,0,1,0,0,107.34671455603427
298,299,65000,1,4,284,76,94,210,260,0,0,0,0,120,525.76,23,7,1,0,0,0,1,0,1,0,0,1,0,0,120.36852179953965
299,300,45000,1,3,284,76,74,210,260,0,0,0,0,180,429.38,9,7,1,0,0,0,1,0,0,1,0,1,0,0,133.6439682103308
300,301,100000,1,4,107,79,84,165,210,0,0,0,0,200,192.46,2,7,1,0,0,0,1,0,1,0,0,1,0,0,233.49614450762135
301,302,100000,1,5,107,79,44,210,260,0,0,0,0,300,222.27,3,7,1,0,0,0,1,0,1,0,1,0,0,0,338.72795199365805
302,303,100000,1,3,107,79,24,360,410,0,0,0,0,300,264.75,4,7,1,0,0,0,1,0,1,0,0,1,0,0,400.9973220439268
303,304,100000,1,4,107,79,64,240,290,0,0,0,0,280,283.44,4,7,1,0,0,0,1,0,0,1,0,1,0,0,300.9887716185616
304,305,100000,1,4,107,79,64,240,290,0,0,0,0,280,269.03,4,7,1,0,0,0,1,0,1,0,0,1,0,0,308.70130483761164
305,306,100000,1,6,107,79,74,210,260,0,0,0,0,360,239.04,4,7,1,0,0,0,1,0,1,0,0,1,0,0,346.3266226115423
306,307,100000,1,3,107,79,8,525,480,0,0,0,0,420,179.36,3,7,1,0,0,0,1,0,0,1,1,0,0,0,509.0503967845806
307,308,70000,1,5,107,79,28,330,380,0,0,0,0,450,147.41,3,7,1,0,0,0,1,0,0,1,1,0,0,0,415.24669499243373
308,309,65000,1,5,107,79,28,285,330,0,0,0,0,400,183.85,3,7,1,0,0,0,1,0,1,0,0,1,0,0,373.87956464039155
309,310,105000,1,4,107,79,28,360,410,0,0,0,0,400,216.09,4,7,1,0,0,0,1,0,0,1,1,0,0,0,446.58413707761184
310,311,100000,1,3,107,79,13,450,500,0,0,0,0,360,114.04,2,7,1,0,0,1,0,0,1,0,1,0,0,0,482.3309448453549
311,312,65000,1,5,107,79,13,450,500,0,0,0,0,600,73.16,1,7,1,0,0,0,1,0,0,1,1,0,0,0,540.8508882628623
312,313,70000,1,5,107,79,44,240,290,0,0,0,0,350,114.74,2,7,1,0,0,1,0,0,0,1,0,1,0,0,321.0205975909141
313,314,90000,1,6,107,79,48,210,260,0,0,0,0,360,152.21,4,7,1,0,0,0,1,0,1,0,1,0,0,0,359.6128772798169
314,315,70000,1,5,107,79,84,120,170,0,0,0,0,200,208.63,4,7,0,1,0,0,1,0,0,1,1,0,0,0,158.22674721048435
315,316,90000,1,6,107,79,44,240,290,0,0,0,0,420,147.33,3,7,1,0,0,0,1,0,0,1,1,0,0,0,392.90073323757133
316,317,45000,1,3,107,79,8,765,280,0,0,0,0,600,57.28,2,7,0,1,0,1,0,0,1,0,0,1,0,0,462.432908388289
317,318,60000,1,3,107,79,13,450,500,0,0,0,0,360,110.26,1,7,1,0,0,1,0,0,1,0,1,0,0,0,420.9453870899717
318,319,40000,1,4,107,79,13,405,450,0,0,0,0,440,154.15,3,7,1,0,0,0,1,0,0,1,0,1,0,0,403.3993360359422
319,320,40000,1,4,107,79,13,405,450,0,0,0,0,440,196.76,4,7,0,1,0,0,1,0,0,1,1,0,0,0,385.46435600236737
320,321,105000,1,3,107,79,8,525,480,0,0,0,0,420,190.08,4,7,0,1,0,0,1,0,0,1,1,0,0,0,506.0931516238279
321,322,100000,1,2,107,79,8,840,550,0,0,0,0,440,183.97,0,7,0,1,0,0,1,0,0,1,1,0,0,0,585.3419899014357
322,323,100000,1,6,107,79,24,360,410,0,0,0,0,600,60.0,1,7,1,0,0,0,1,0,1,0,1,0,0,0,563.3885379692958
323,324,100000,1,3,107,79,8,525,480,0,0,0,0,420,164.91,3,7,1,0,0,0,1,0,0,1,0,1,0,0,514.7044719661009
324,325,100000,1,3,107,79,84,210,260,0,0,0,0,180,193.76,3,7,0,1,0,0,1,0,0,1,0,1,0,0,218.74216551189556
325,326,100000,1,6,107,79,94,210,260,0,0,0,0,180,229.71,3,7,0,1,0,0,1,0,0,1,0,1,0,0,264.798735719662
326,327,100000,1,5,107,79,98,210,260,0,0,0,0,150,244.77,5,7,0,1,0,0,1,0,0,1,1,0,0,0,223.94521584635515
327,328,100000,1,4,107,79,134,210,260,0,0,0,0,120,280.49,5,7,1,0,0,0,1,0,1,0,1,0,0,0,172.67658504070198
328,329,45000,1,6,107,79,134,210,260,0,0,0,0,120,226.08,0,7,1,0,0,0,1,0,1,0,1,0,0,0,138.32333827108903
329,330,60000,1,3,107,79,84,210,260,0,0,0,0,180,208.21,3,7,1,0,0,1,0,0,1,0,0,1,0,0,159.63858293107722
330,331,80000,1,4,107,79,74,120,170,0,0,0,0,160,227.73,4,7,1,0,0,0,1,0,1,0,0,1,0,0,171.04569306033514
331,332,105000,1,4,107,79,84,120,170,0,0,0,0,160,263.29,2,7,0,1,0,1,0,0,1,0,1,0,0,0,180.28116178381492
332,333,70000,1,5,107,79,134,120,170,0,0,0,0,100,295.58,7,7,1,0,0,0,1,0,0,1,0,1,0,0,81.22708102981835
333,334,75000,1,4,107,79,84,120,170,0,0,0,0,160,258.31,8,7,0,1,0,0,1,0,0,1,1,0,0,0,124.20825647815357
334,335,75000,1,4,107,79,84,120,170,0,0,0,0,160,217.61,6,7,0,1,0,1,0,0,0,1,1,0,0,0,122.25756311761626
335,336,75000,1,4,107,79,34,330,380,0,0,0,0,360,112.01,5,7,0,1,0,0,1,0,0,1,0,1,0,0,367.99211564776925
336,337,60000,1,3,107,79,13,450,500,0,0,0,0,360,106.78,3,7,0,1,0,1,0,0,1,0,0,1,0,0,413.33596522571986
337,338,65000,1,5,107,79,34,285,330,0,0,0,0,400,62.43,2,7,1,0,0,1,0,0,1,0,0,1,0,0,371.8763708709815
338,339,50000,1,4,107,79,13,405,450,0,0,0,0,440,68.25,3,7,0,1,0,0,1,0,1,0,1,0,0,0,421.2871405493144
339,340,50000,1,5,107,79,34,285,330,0,0,0,0,400,117.72,4,7,0,1,0,1,0,0,0,1,0,1,0,0,324.46238442753645
340,341,50000,1,3,107,79,13,450,500,0,0,0,0,360,150.76,4,7,0,1,0,0,1,0,0,1,1,0,0,0,390.78775603133766
341,342,50000,1,4,107,79,44,285,330,0,0,0,0,320,187.24,4,7,1,0,0,1,0,0,1,0,0,1,0,0,281.937014289899
342,343,50000,1,6,107,79,84,165,210,0,0,0,0,300,196.98,1,7,1,0,0,1,0,0,1,0,1,0,0,0,210.62843706440856
343,344,50000,1,5,107,79,44,240,290,0,0,0,0,350,151.79,4,7,0,1,0,1,0,0,1,0,1,0,0,0,277.1711461286427
344,345,50000,1,3,107,79,8,525,480,0,0,0,0,420,52.17,2,7,0,1,0,0,1,0,0,1,0,1,0,0,438.4485169314808
345,346,50000,1,4,107,79,34,330,380,0,0,0,0,360,109.81,1,7,1,0,0,1,0,0,0,1,0,1,0,0,335.5807240338723
346,347,50000,1,5,107,79,44,240,290,0,0,0,0,350,145.99,3,7,0,1,0,1,0,0,1,0,0,1,0,0,283.543291957702
347,348,70000,1,4,107,79,24,360,410,0,0,0,0,400,97.02,2,7,1,0,0,0,1,0,0,1,0,1,0,0,413.6551530601568
348,349,75000,1,4,107,79,24,360,410,0,0,0,0,400,76.22,0,7,0,1,0,1,0,0,0,1,0,1,0,0,409.4204736077194
349,350,90000,1,6,107,79,44,240,290,0,0,0,0,420,71.81,2,7,1,0,0,0,1,0,1,0,1,0,0,0,408.77519716982266
350,351,70000,1,5,107,79,44,285,330,0,0,0,0,400,61.2,1,7,0,1,0,0,1,0,1,0,1,0,0,0,369.2735160017958
351,352,75000,1,4,107,79,34,330,380,0,0,0,0,360,125.25,2,7,0,1,0,1,0,0,0,1,1,0,0,0,360.0106468894894
352,353,100000,1,3,107,79,64,120,170,0,0,0,0,120,293.9,5,7,1,0,0,0,1,0,1,0,0,1,0,0,175.2170137521563
353,354,70000,1,5,107,79,134,120,170,0,0,0,0,100,340.3,5,7,1,0,0,0,1,0,0,1,1,0,0,0,78.08300730874066
354,355,80000,1,6,107,79,134,120,170,0,0,0,0,120,267.37,4,7,0,1,0,0,1,0,1,0,0,1,0,0,129.11068430632525
355,356,95000,1,6,107,79,134,120,170,0,0,0,0,120,296.45,5,7,0,1,0,0,1,0,1,0,0,1,0,0,148.7169658695787
356,357,90000,1,6,107,79,134,120,170,0,0,0,0,60,328.4,6,7,0,1,0,0,1,0,0,1,1,0,0,0,109.08576565378894
357,358,40000,1,4,107,79,94,120,170,0,0,0,0,120,271.15,4,7,1,0,0,0,1,0,0,1,1,0,0,0,63.29637980849492
358,359,55000,1,3,107,79,84,120,170,0,0,0,0,120,260.71,4,7,0,1,0,0,1,0,0,1,0,1,0,0,73.63329774325456
359,360,100000,1,3,107,79,94,90,140,0,0,0,0,90,327.27,7,7,0,1,0,0,1,0,1,0,0,1,0,0,105.71570039878185
360,361,85000,1,6,107,79,134,90,140,0,0,0,0,120,291.29,6,7,1,0,0,0,1,0,1,0,1,0,0,0,119.45769975786408
361,362,105000,1,6,107,79,124,90,140,0,0,0,0,60,339.84,8,7,0,1,0,0,1,0,1,0,1,0,0,0,127.98277325574225
362,363,100000,1,6,107,79,124,90,140,0,0,0,0,60,306.22,6,7,1,0,0,0,1,0,1,0,1,0,0,0,135.2793400683886
363,364,100000,1,5,107,79,134,90,140,0,0,0,0,100,268.07,5,7,1,0,0,0,1,0,0,1,0,0,0,1,68.23843791290341
364,365,100000,1,6,107,79,134,90,140,0,0,0,0,60,355.76,7,7,1,0,0,0,1,0,1,0,0,1,0,0,123.30598987345343
365,366,100000,1,3,107,79,124,90,140,0,0,0,0,60,310.04,7,7,1,0,0,0,1,0,1,0,0,1,0,0,78.14124660379909
366,367,100000,1,5,107,79,144,90,140,0,0,0,0,50,357.58,7,7,1,0,0,0,1,0,0,1,0,1,0,0,84.52731560299591
367,368,100000,1,6,107,79,134,90,140,0,0,0,0,60,306.79,10,7,1,0,0,0,1,0,0,1,0,1,0,0,115.35428900435403
368,369,80000,1,5,107,79,144,90,140,0,0,0,0,50,356.72,11,7,1,0,0,0,1,0,1,0,0,1,0,0,51.565150615046264
369,370,65000,1,5,107,79,134,90,140,0,0,0,0,100,244.0,3,7,0,1,0,1,0,0,1,0,1,0,0,0,54.5274684833708
370,371,80000,1,4,107,79,34,330,380,0,0,0,0,360,183.17,4,7,1,0,0,0,1,0,0,1,0,1,0,0,381.59910650304244
371,372,60000,1,3,107,79,84,120,170,0,0,0,0,120,237.61,5,7,1,0,0,1,0,0,0,1,0,1,0,0,81.42238995234555
372,373,60000,1,3,107,79,18,405,450,0,0,0,0,330,157.43,4,7,1,0,0,1,0,0,0,1,1,0,0,0,366.5744622493151
373,374,60000,1,4,107,79,28,330,380,0,0,0,0,360,203.97,3,7,1,0,0,1,0,0,0,1,0,1,0,0,346.57028421985876
374,375,60000,1,4,107,79,28,330,380,0,0,0,0,360,136.36,1,7,1,0,0,1,0,0,1,0,0,0,0,1,311.2605742849653
375,376,70000,1,5,107,79,24,360,410,0,0,0,0,500,45.04,1,7,1,0,0,1,0,0,0,1,1,0,0,0,455.28488247295
376,377,50000,1,4,107,79,13,480,300,0,0,0,0,520,47.68,2,7,1,0,0,1,0,0,1,0,1,0,0,0,414.0595693590719
377,378,80000,1,4,107,79,24,360,410,0,0,0,0,400,79.16,0,7,0,1,0,1,0,0,1,0,0,1,0,0,424.5675186546376
